2019,1,"Ciutat Vella",1,"el Raval","Espanya",137
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Espanya",42
2019,1,"Ciutat Vella",3,"la Barceloneta","Espanya",47
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Espanya",75
2019,2,"Eixample",5,"el Fort Pienc","Espanya",138
2019,2,"Eixample",6,"la Sagrada Família","Espanya",242
2019,2,"Eixample",7,"la Dreta de l'Eixample","Espanya",258
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Espanya",237
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Espanya",327
2019,2,"Eixample",10,"Sant Antoni","Espanya",215
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Espanya",164
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Espanya",12
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Espanya",181
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Espanya",55
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Espanya",90
2019,3,"Sants-Montjuïc",16,"la Bordeta","Espanya",132
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Espanya",155
2019,3,"Sants-Montjuïc",18,"Sants","Espanya",269
2019,4,"Les Corts",19,"les Corts","Espanya",285
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Espanya",136
2019,4,"Les Corts",21,"Pedralbes","Espanya",57
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Espanya",36
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Espanya",168
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Espanya",126
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Espanya",173
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Espanya",357
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Espanya",228
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Espanya",91
2019,6,"Gràcia",29,"el Coll","Espanya",31
2019,6,"Gràcia",30,"la Salut","Espanya",82
2019,6,"Gràcia",31,"la Vila de Gràcia","Espanya",370
