2017,Espanya,77.36951057223126
2017,Pakistan,2.772438267041254
2017,Itàlia,1.8926511903001626
2017,Marroc,1.8261126718911724
2017,Xina,1.6264971166642024
2017,Bangladesh,0.9389324264379714
2017,França,0.8945734141653113
2017,Bolívia,0.8650007393168713
2017,Filipines,0.739316871211001
2017,Índia,0.717137365074671
2017,Hondures,0.6727783528020109
2017,Romania,0.5470944846961407
2017,Perú,0.5175218098477008
2017,Colòmbia,0.4953423037113707
2017,República Dominicana,0.4805559662871507
2017,Regne Unit,0.47316279757504065
2017,Rússia,0.47316279757504065
2017,Equador,0.43619695401449066
2017,Alemanya,0.37705160431761053
2017,Veneçuela,0.3548720981812805
2017,Geòrgia,0.31790625462073047
2017,Paraguai,0.3105130859086204
2017,Portugal,0.29572674848440045
2017,Brasil,0.2883335797722904
2017,Armènia,0.2809404110601804
2017,Ucraïna,0.2735472423480704
2017,Argentina,0.25136773621174036
2017,Algèria,0.1996155552269703
2017,Països Baixos,0.1922223865148603
2017,Nepal,0.1922223865148603
2017,Bèlgica,0.17004288037853024
2017,Nigèria,0.16264971166642023
2017,El Salvador,0.1404702055300902
2017,Xile,0.1404702055300902
2017,Polònia,0.1330770368179802
2017,Estats Units,0.12568386810587018
2017,Sèrbia,0.10350436196954013
2017,Suècia,0.09611119325743014
2017,Mèxic,0.09611119325743014
2017,Cuba,0.09611119325743014
2017,Síria,0.09611119325743014
2017,Senegal,0.08132485583321011
2017,Bulgària,0.07393168712110011
2017,Ghana,0.0665385184089901
2017,Japó,0.0665385184089901
2017,Turquia,0.0665385184089901
2017,Moldàvia,0.05914534969688008
2017,Guinea Equatorial,0.05914534969688008
2017,Grècia,0.051752180984770066
2017,Israel,0.051752180984770066
2017,Albània,0.044359012272660064
2017,Irlanda,0.044359012272660064
2017,Uruguai,0.044359012272660064
2017,Lituània,0.036965843560550056
2017,Guinea,0.036965843560550056
2017,Tunísia,0.036965843560550056
2017,Costa Rica,0.036965843560550056
2017,Nicaragua,0.036965843560550056
2017,Finlàndia,0.02957267484844004
2017,Canadà,0.02957267484844004
2017,Indonèsia,0.02957267484844004
2017,Corea del Sud,0.02957267484844004
2017,Dinamarca,0.022179506136330032
2017,Noruega,0.022179506136330032
2017,Suïssa,0.022179506136330032
2017,Belarús,0.022179506136330032
2017,Eslovàquia,0.022179506136330032
2017,Egipte,0.022179506136330032
2017,Gàmbia,0.022179506136330032
2017,Uzbekistan,0.022179506136330032
2017,Hongria,0.01478633742422002
2017,Andorra,0.01478633742422002
2017,Estònia,0.01478633742422002
2017,Guinea-Bissau,0.01478633742422002
2017,Líbia,0.01478633742422002
2017,Tanzània,0.01478633742422002
2017,Dominica,0.01478633742422002
2017,Guatemala,0.01478633742422002
2017,Aràbia Saudí,0.01478633742422002
2017,Iran,0.01478633742422002
2017,Jordània,0.01478633742422002
2017,Líban,0.01478633742422002
2017,Tailàndia,0.01478633742422002
2017,Vietnam,0.01478633742422002
2017,Territoris Palestins [o Palestina],0.01478633742422002
2017,Àustria,0.00739316871211001
2017,Xipre,0.00739316871211001
2017,Islàndia,0.00739316871211001
2017,Txèquia,0.00739316871211001
2017,Bòsnia i Hercegovina,0.00739316871211001
2017,Croàcia,0.00739316871211001
2017,Macedònia,0.00739316871211001
2017,Congo,0.00739316871211001
2017,Mali,0.00739316871211001
2017,Mauritània,0.00739316871211001
2017,Ruanda,0.00739316871211001
2017,Sudan,0.00739316871211001
2017,Afganistan,0.00739316871211001
2017,Iraq,0.00739316871211001
2017,Sri Lanka,0.00739316871211001
2017,Azerbaidjan,0.00739316871211001
2017,Nova Zelanda,0.00739316871211001
2017,No consta,0.02957267484844004
