2016,1,Ciutat Vella,1,el Raval,Espanya,187
2016,1,Ciutat Vella,2,el Barri Gòtic,Espanya,53
2016,1,Ciutat Vella,3,la Barceloneta,Espanya,53
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Espanya,96
2016,2,Eixample,5,el Fort Pienc,Espanya,192
2016,2,Eixample,6,la Sagrada Família,Espanya,308
2016,2,Eixample,7,la Dreta de l'Eixample,Espanya,284
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Espanya,279
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Espanya,378
2016,2,Eixample,10,Sant Antoni,Espanya,202
2016,3,Sants-Montjuïc,11,el Poble Sec,Espanya,222
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermel,Espanya,16
2016,3,Sants-Montjuïc,13,la Marina de Port,Espanya,189
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Espanya,62
2016,3,Sants-Montjuïc,15,Hostafrancs,Espanya,122
2016,3,Sants-Montjuïc,16,la Bordeta,Espanya,123
2016,3,Sants-Montjuïc,17,Sants - Badal,Espanya,130
2016,3,Sants-Montjuïc,18,Sants,Espanya,308
2016,4,Les Corts,19,les Corts,Espanya,327
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Espanya,177
2016,4,Les Corts,21,Pedralbes,Espanya,73
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Espanya,30
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Espanya,215
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Espanya,138
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Espanya,181
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Espanya,372
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Espanya,251
2016,6,Gràcia,28,Vallcarca i els Penitents,Espanya,124
2016,6,Gràcia,29,el Coll,Espanya,60
2016,6,Gràcia,30,la Salut,Espanya,98
2016,6,Gràcia,31,la Vila de Gràcia,Espanya,415
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Espanya,280
2016,7,Horta-Guinardó,33,el Baix Guinardó,Espanya,181
2016,7,Horta-Guinardó,34,Can Baró,Espanya,56
2016,7,Horta-Guinardó,35,el Guinardó,Espanya,277
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Espanya,66
2016,7,Horta-Guinardó,37,el Carmel,Espanya,229
2016,7,Horta-Guinardó,38,la Teixonera,Espanya,77
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Espanya,42
2016,7,Horta-Guinardó,40,Montbau,Espanya,28
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Espanya,33
2016,7,Horta-Guinardó,42,la Clota,Espanya,2
2016,7,Horta-Guinardó,43,Horta,Espanya,191
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Espanya,144
2016,8,Nou Barris,45,Porta,Espanya,164
2016,8,Nou Barris,46,el Turó de la Peira,Espanya,95
2016,8,Nou Barris,47,Can Peguera,Espanya,13
2016,8,Nou Barris,48,la Guineueta,Espanya,108
2016,8,Nou Barris,49,Canyelles,Espanya,39
2016,8,Nou Barris,50,les Roquetes,Espanya,119
2016,8,Nou Barris,51,Verdun,Espanya,77
2016,8,Nou Barris,52,la Prosperitat,Espanya,157
2016,8,Nou Barris,53,la Trinitat Nova,Espanya,43
2016,8,Nou Barris,54,Torre Baró,Espanya,23
2016,8,Nou Barris,55,Ciutat Meridiana,Espanya,61
2016,8,Nou Barris,56,Vallbona,Espanya,14
2016,9,Sant Andreu,57,la Trinitat Vella,Espanya,65
2016,9,Sant Andreu,58,Baró de Viver,Espanya,18
2016,9,Sant Andreu,59,el Bon Pastor,Espanya,84
2016,9,Sant Andreu,60,Sant Andreu,Espanya,440
2016,9,Sant Andreu,61,la Sagrera,Espanya,217
2016,9,Sant Andreu,62,el Congrés i els Indians,Espanya,97
2016,9,Sant Andreu,63,Navas,Espanya,147
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Espanya,251
2016,10,Sant Martí,65,el Clot,Espanya,157
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Espanya,113
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Espanya,66
2016,10,Sant Martí,68,el Poblenou,Espanya,288
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Espanya,153
2016,10,Sant Martí,70,el Besòs i el Maresme,Espanya,116
2016,10,Sant Martí,71,Provençals del Poblenou,Espanya,145
2016,10,Sant Martí,72,Sant Martí de Provençals,Espanya,156
2016,10,Sant Martí,73,la Verneda i la Pau,Espanya,201
2016,99,No consta,99,No consta,Espanya,1
2016,1,Ciutat Vella,1,el Raval,Pakistan,57
2016,1,Ciutat Vella,2,el Barri Gòtic,Pakistan,9
2016,1,Ciutat Vella,3,la Barceloneta,Pakistan,2
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Pakistan,5
2016,2,Eixample,5,el Fort Pienc,Pakistan,0
2016,2,Eixample,6,la Sagrada Família,Pakistan,7
2016,2,Eixample,7,la Dreta de l'Eixample,Pakistan,1
